Id;Name;BuildId;Duration;CalcPrio;LastRun;Verdict;Cycle;LastResults
4376;30;40;0.02;0;2020-06-29 08:22:12.444;0;22;[]
4377;74;40;0.02;0;2020-06-29 08:22:12.444;0;22;[]
4378;73;40;0.02;0;2020-06-29 08:22:12.444;0;22;[]
4379;29;40;0.01;0;2020-06-29 08:22:12.444;0;22;[]
4380;28;40;0.02;0;2020-06-29 08:22:12.444;0;22;[]
4381;27;40;0.02;0;2020-06-29 08:22:12.444;0;22;[]
4382;26;40;0.02;0;2020-06-29 08:22:12.444;0;22;[]
4383;25;40;0.02;0;2020-06-29 08:22:12.444;0;22;[]
4384;24;40;0.01;0;2020-06-29 08:22:12.444;0;22;[]
4385;83;40;0.57;0;2020-06-29 08:22:12.444;0;22;[]
4386;46;40;0.01;0;2020-06-29 08:22:12.444;0;22;[]
4387;45;40;0.01;0;2020-06-29 08:22:12.444;0;22;[]
4388;132;40;0.5;0;2020-06-29 08:22:12.444;0;22;[]
4389;109;40;0.57;0;2020-06-29 08:22:12.444;0;22;[]
4390;22;40;0.02;0;2020-06-29 08:22:12.444;0;22;[]
4391;44;40;0.6;0;2020-06-29 08:22:12.444;0;22;[]
4392;23;40;0.02;0;2020-06-29 08:22:12.444;0;22;[]
4393;42;40;0.54;0;2020-06-29 08:22:12.444;0;22;[]
4394;13;40;0.01;0;2020-06-29 08:22:12.444;0;22;[]
4395;93;40;0.02;0;2020-06-29 08:22:12.444;0;22;[]
4396;12;40;0.02;0;2020-06-29 08:22:12.444;0;22;[]
4397;182;40;0.02;0;2020-06-29 08:22:12.444;0;22;[]
4398;168;40;0.01;0;2020-06-29 08:22:12.444;0;22;[]
4399;34;40;0.01;0;2020-06-29 08:22:12.444;0;22;[]
4400;35;40;0.02;0;2020-06-29 08:22:12.444;0;22;[]
4401;61;40;3.41;0;2020-06-29 08:22:12.444;0;22;[]
4402;36;40;0.02;0;2020-06-29 08:22:12.444;0;22;[]
4403;77;40;0.01;0;2020-06-29 08:22:12.444;0;22;[]
4404;75;40;0.01;0;2020-06-29 08:22:12.444;0;22;[]
4405;2;40;0.68;0;2020-06-29 08:22:12.444;0;22;[]
4406;11;40;1.82;0;2020-06-29 08:22:12.444;0;22;[]
4407;9;40;0.02;0;2020-06-29 08:22:12.444;0;22;[]
4408;63;40;4.77;0;2020-06-29 08:22:12.444;0;22;[]
4409;78;40;0.01;0;2020-06-29 08:22:12.444;0;22;[]
4410;76;40;0.02;0;2020-06-29 08:22:12.444;0;22;[]
4411;8;40;0.01;0;2020-06-29 08:22:12.444;0;22;[]
4412;6;40;0.01;0;2020-06-29 08:22:12.444;0;22;[]
4413;5;40;0.07;0;2020-06-29 08:22:12.444;0;22;[]
4414;4;40;0.03;0;2020-06-29 08:22:12.444;0;22;[]
4415;180;40;0.63;0;2020-06-29 08:22:12.444;0;22;[]
4416;67;40;3.86;0;2020-06-29 08:22:12.444;0;22;[]
4417;99;40;0.02;0;2020-06-29 08:22:12.444;0;22;[]
4418;1;40;0.04;0;2020-06-29 08:22:12.444;0;22;[]
4419;15;40;0.03;0;2020-06-29 08:22:12.444;0;22;[]
4420;16;40;0.03;0;2020-06-29 08:22:12.444;0;22;[]
4421;41;40;0.03;0;2020-06-29 08:22:12.444;0;22;[]
4422;55;40;0.01;0;2020-06-29 08:22:12.444;0;22;[]
4423;49;40;0.01;0;2020-06-29 08:22:12.444;0;22;[]
4424;50;40;0.02;0;2020-06-29 08:22:12.444;0;22;[]
4425;51;40;0.02;0;2020-06-29 08:22:12.444;0;22;[]
4426;52;40;0.02;0;2020-06-29 08:22:12.444;0;22;[]
4427;53;40;0.03;0;2020-06-29 08:22:12.444;0;22;[]
4428;124;40;0.48;0;2020-06-29 08:22:12.444;0;22;[]
4429;170;40;0.02;0;2020-06-29 08:22:12.444;0;22;[]
4430;171;40;0.02;0;2020-06-29 08:22:12.444;0;22;[]
4431;166;40;0.0;0;2020-06-29 08:22:12.444;0;22;[]
4432;48;40;0.61;0;2020-06-29 08:22:12.444;0;22;[]
4433;40;40;0.67;0;2020-06-29 08:22:12.444;0;22;[]
4434;66;40;0.03;0;2020-06-29 08:22:12.444;0;22;[]
4435;54;40;1.25;0;2020-06-29 08:22:12.444;0;22;[]
4436;143;40;0.6;0;2020-06-29 08:22:12.444;0;22;[]
4437;56;40;1.55;0;2020-06-29 08:22:12.444;0;22;[]
4438;60;40;2.95;0;2020-06-29 08:22:12.444;0;22;[]
4439;65;40;3.02;0;2020-06-29 08:22:12.444;0;22;[]
4440;62;40;3.06;0;2020-06-29 08:22:12.444;0;22;[]
4441;64;40;5.26;0;2020-06-29 08:22:12.444;0;22;[]
4442;142;40;0.02;0;2020-06-29 08:22:12.444;0;22;[]
4443;37;40;0.01;0;2020-06-29 08:22:12.444;0;22;[]
4444;18;40;0.02;0;2020-06-29 08:22:12.444;0;22;[]
4445;84;40;0.77;0;2020-06-29 08:22:12.444;0;22;[]
4446;20;40;0.01;0;2020-06-29 08:22:12.444;0;22;[]
4447;47;40;0.01;0;2020-06-29 08:22:12.444;0;22;[]
4448;96;40;0.02;0;2020-06-29 08:22:12.444;0;22;[]
4449;44;41;0.8;0;2020-06-29 12:58:23.370;0;23;[]
4450;170;41;0.02;0;2020-06-29 12:58:23.370;0;23;[]
4451;66;41;0.02;0;2020-06-29 12:58:23.370;0;23;[]
4452;147;41;0.78;0;2020-06-29 12:58:23.370;0;23;[]
4453;132;41;0.77;0;2020-06-29 12:58:23.370;0;23;[]
4454;166;41;0.01;0;2020-06-29 12:58:23.370;0;23;[]
4455;108;41;0.78;0;2020-06-29 12:58:23.370;0;23;[]
4456;55;41;0.01;0;2020-06-29 12:58:23.370;0;23;[]
4457;52;41;0.01;0;2020-06-29 12:58:23.370;0;23;[]
4458;51;41;0.01;0;2020-06-29 12:58:23.370;0;23;[]
4459;50;41;0.01;0;2020-06-29 12:58:23.370;0;23;[]
4460;106;41;0.77;0;2020-06-29 12:58:23.370;0;23;[]
4461;49;41;0.01;0;2020-06-29 12:58:23.370;0;23;[]
4462;48;41;0.81;0;2020-06-29 12:58:23.370;0;23;[]
4463;47;41;0.01;0;2020-06-29 12:58:23.370;0;23;[]
4464;96;41;0.01;0;2020-06-29 12:58:23.370;0;23;[]
4465;53;41;0.01;0;2020-06-29 12:58:23.370;0;23;[]
4466;43;41;0.81;0;2020-06-29 12:58:23.370;0;23;[]
4467;105;41;0.91;0;2020-06-29 12:58:23.370;0;23;[]
4468;142;41;0.01;0;2020-06-29 12:58:23.370;0;23;[]
4469;46;41;0.01;0;2020-06-29 12:58:23.370;0;23;[]
4470;45;41;0.01;0;2020-06-29 12:58:23.370;0;23;[]
4471;109;41;0.71;0;2020-06-29 12:58:23.370;0;23;[]
4472;104;41;0.73;0;2020-06-29 12:58:23.370;0;23;[]
4473;93;41;0.01;0;2020-06-29 12:58:23.370;0;23;[]
4474;13;41;0.02;0;2020-06-29 12:58:23.370;0;23;[]
4475;99;41;0.01;0;2020-06-29 12:58:23.370;0;23;[]
4476;1;41;0.01;0;2020-06-29 12:58:23.370;0;23;[]
4477;15;41;0.02;0;2020-06-29 12:58:23.370;0;23;[]
4478;83;41;0.79;0;2020-06-29 12:58:23.370;0;23;[]
4479;16;41;0.02;0;2020-06-29 12:58:23.370;0;23;[]
4480;182;41;0.02;0;2020-06-29 12:58:23.370;0;23;[]
4481;9;41;0.01;0;2020-06-29 12:58:23.370;0;23;[]
4482;8;41;0.01;0;2020-06-29 12:58:23.370;0;23;[]
4483;6;41;0.01;0;2020-06-29 12:58:23.370;0;23;[]
4484;5;41;0.01;0;2020-06-29 12:58:23.370;0;23;[]
4485;4;41;0.01;0;2020-06-29 12:58:23.370;0;23;[]
4486;110;41;0.97;0;2020-06-29 12:58:23.370;0;23;[]
4487;18;41;0.01;0;2020-06-29 12:58:23.370;0;23;[]
4488;37;41;0.01;0;2020-06-29 12:58:23.370;0;23;[]
4489;12;41;0.01;0;2020-06-29 12:58:23.370;0;23;[]
4490;171;41;0.02;0;2020-06-29 12:58:23.370;0;23;[]
4491;143;41;0.65;0;2020-06-29 12:58:23.370;0;23;[]
4492;146;41;0.97;0;2020-06-29 12:58:23.370;0;23;[]
4493;89;41;1.29;0;2020-06-29 12:58:23.370;0;23;[]
4494;112;41;0.73;0;2020-06-29 12:58:23.370;0;23;[]
4495;180;41;1.31;0;2020-06-29 12:58:23.370;0;23;[]
4496;19;41;1.3;0;2020-06-29 12:58:23.370;0;23;[]
4497;2;41;1.31;0;2020-06-29 12:58:23.370;0;23;[]
4498;178;41;0.81;0;2020-06-29 12:58:23.370;0;23;[]
4499;177;41;1.29;0;2020-06-29 12:58:23.370;0;23;[]
4500;69;41;1.27;0;2020-06-29 12:58:23.370;0;23;[]
4501;17;41;0.73;0;2020-06-29 12:58:23.370;0;23;[]
4502;56;41;0.84;0;2020-06-29 12:58:23.370;0;23;[]
4503;84;41;0.67;0;2020-06-29 12:58:23.370;0;23;[]
4504;42;41;0.36;0;2020-06-29 12:58:23.370;0;23;[]
4505;40;41;0.65;0;2020-06-29 12:58:23.370;0;23;[]
4506;68;41;0.66;0;2020-06-29 12:58:23.370;0;23;[]
4507;54;41;0.85;0;2020-06-29 12:58:23.370;0;23;[]
4508;135;41;0.96;0;2020-06-29 12:58:23.370;0;23;[]
4509;90;41;1.24;0;2020-06-29 12:58:23.370;0;23;[]
4510;11;41;1.39;0;2020-06-29 12:58:23.370;0;23;[]
4511;137;41;1.78;0;2020-06-29 12:58:23.370;0;23;[]
4512;139;41;1.57;0;2020-06-29 12:58:23.370;0;23;[]
4513;61;41;2.16;0;2020-06-29 12:58:23.370;0;23;[]
4514;65;41;2.13;0;2020-06-29 12:58:23.370;0;23;[]
4515;179;41;0.65;0;2020-06-29 12:58:23.370;0;23;[]
4516;138;41;0.61;0;2020-06-29 12:58:23.370;0;23;[]
4517;91;41;1.23;0;2020-06-29 12:58:23.370;0;23;[]
4518;107;41;0.65;0;2020-06-29 12:58:23.370;0;23;[]
4519;64;41;1.93;0;2020-06-29 12:58:23.370;0;23;[]
4520;63;41;1.87;0;2020-06-29 12:58:23.370;0;23;[]
4521;113;41;0.63;0;2020-06-29 12:58:23.370;0;23;[]
4522;67;41;1.79;0;2020-06-29 12:58:23.370;0;23;[]
4523;62;41;1.75;0;2020-06-29 12:58:23.370;0;23;[]
4524;57;41;1.17;0;2020-06-29 12:58:23.370;0;23;[]
4525;60;41;2.03;0;2020-06-29 12:58:23.370;0;23;[]
4526;172;41;0.01;0;2020-06-29 12:58:23.370;1;23;[]
4527;124;41;0.66;0;2020-06-29 12:58:23.370;0;23;[]
4528;94;41;0.01;0;2020-06-29 12:58:23.370;0;23;[]
4529;31;41;0.01;0;2020-06-29 12:58:23.370;0;23;[]
4530;32;41;0.01;0;2020-06-29 12:58:23.370;0;23;[]
4531;33;41;0.01;0;2020-06-29 12:58:23.370;0;23;[]
4532;216;41;0.01;0;2020-06-29 12:58:23.370;0;23;[]
4533;78;41;0.01;0;2020-06-29 12:58:23.370;0;23;[]
4534;76;41;0.01;0;2020-06-29 12:58:23.370;0;23;[]
4535;144;41;0.01;0;2020-06-29 12:58:23.370;0;23;[]
4536;168;41;0.01;0;2020-06-29 12:58:23.370;0;23;[]
4537;35;41;0.01;0;2020-06-29 12:58:23.370;0;23;[]
4538;36;41;0.02;0;2020-06-29 12:58:23.370;0;23;[]
4539;70;41;0.61;0;2020-06-29 12:58:23.370;0;23;[]
4540;20;41;0.01;0;2020-06-29 12:58:23.370;0;23;[]
4541;77;41;0.01;0;2020-06-29 12:58:23.370;0;23;[]
4542;75;41;0.01;0;2020-06-29 12:58:23.370;0;23;[]
4543;34;41;0.01;0;2020-06-29 12:58:23.370;0;23;[]
4544;30;41;0.01;0;2020-06-29 12:58:23.370;0;23;[]
4545;173;41;0.01;0;2020-06-29 12:58:23.370;0;23;[]
4546;73;41;0.01;0;2020-06-29 12:58:23.370;0;23;[]
4547;72;41;0.01;0;2020-06-29 12:58:23.370;0;23;[]
4548;85;41;0.01;0;2020-06-29 12:58:23.370;0;23;[]
4549;100;41;0.01;0;2020-06-29 12:58:23.370;0;23;[]
4550;14;41;0.01;0;2020-06-29 12:58:23.370;0;23;[]
4551;82;41;0.01;0;2020-06-29 12:58:23.370;0;23;[]
4552;74;41;0.01;0;2020-06-29 12:58:23.370;0;23;[]
4553;22;41;0.01;0;2020-06-29 12:58:23.370;0;23;[]
4554;21;41;0.01;0;2020-06-29 12:58:23.370;0;23;[]
4555;24;41;0.01;0;2020-06-29 12:58:23.370;0;23;[]
4556;25;41;0.01;0;2020-06-29 12:58:23.370;0;23;[]
4557;26;41;0.01;0;2020-06-29 12:58:23.370;0;23;[]
4558;27;41;0.01;0;2020-06-29 12:58:23.370;0;23;[]
4559;28;41;0.01;0;2020-06-29 12:58:23.370;0;23;[]
4560;29;41;0.01;0;2020-06-29 12:58:23.370;0;23;[]
4561;23;41;0.01;0;2020-06-29 12:58:23.370;0;23;[]
4562;41;41;0.03;0;2020-06-29 12:58:23.370;0;23;[]
4563;21;42;0.04;0;2020-06-29 13:07:03.966;0;24;[]
4564;82;42;0.04;0;2020-06-29 13:07:03.966;0;24;[]
4565;14;42;0.03;0;2020-06-29 13:07:03.966;0;24;[]
4566;100;42;0.03;0;2020-06-29 13:07:03.966;0;24;[]
4567;85;42;0.02;0;2020-06-29 13:07:03.966;0;24;[]
4568;94;42;0.08;0;2020-06-29 13:07:03.966;0;24;[]
4569;144;42;0.07;0;2020-06-29 13:07:03.966;0;24;[]
4570;172;42;0.06;0;2020-06-29 13:07:03.966;1;24;[]
4571;68;42;0.69;0;2020-06-29 13:07:03.966;0;24;[]
4572;22;42;0.05;0;2020-06-29 13:07:03.966;0;24;[]
4573;72;42;0.01;0;2020-06-29 13:07:03.966;0;24;[]
4574;23;42;0.06;0;2020-06-29 13:07:03.966;0;24;[]
4575;33;42;0.02;0;2020-06-29 13:07:03.966;0;24;[]
4576;25;42;0.07;0;2020-06-29 13:07:03.966;0;24;[]
4577;26;42;0.08;0;2020-06-29 13:07:03.966;0;24;[]
4578;27;42;0.08;0;2020-06-29 13:07:03.966;0;24;[]
4579;28;42;0.08;0;2020-06-29 13:07:03.966;0;24;[]
4580;29;42;0.08;0;2020-06-29 13:07:03.966;0;24;[]
4581;73;42;0.08;0;2020-06-29 13:07:03.966;0;24;[]
4582;74;42;0.08;0;2020-06-29 13:07:03.966;0;24;[]
4583;30;42;0.09;0;2020-06-29 13:07:03.966;0;24;[]
4584;173;42;0.09;0;2020-06-29 13:07:03.966;0;24;[]
4585;31;42;0.09;0;2020-06-29 13:07:03.966;0;24;[]
4586;32;42;0.01;0;2020-06-29 13:07:03.966;0;24;[]
4587;216;42;0.02;0;2020-06-29 13:07:03.966;0;24;[]
4588;124;42;0.76;0;2020-06-29 13:07:03.966;0;24;[]
4589;24;42;0.07;0;2020-06-29 13:07:03.966;0;24;[]
4590;40;42;0.76;0;2020-06-29 13:07:03.966;0;24;[]
4591;64;42;3.34;0;2020-06-29 13:07:03.966;0;24;[]
4592;84;42;0.83;0;2020-06-29 13:07:03.966;0;24;[]
4593;78;42;0.04;0;2020-06-29 13:07:03.966;0;24;[]
4594;62;42;3.53;0;2020-06-29 13:07:03.966;0;24;[]
4595;60;42;3.34;0;2020-06-29 13:07:03.966;0;24;[]
4596;139;42;0.86;0;2020-06-29 13:07:03.966;0;24;[]
4597;137;42;0.82;0;2020-06-29 13:07:03.966;0;24;[]
4598;138;42;1.25;0;2020-06-29 13:07:03.966;0;24;[]
4599;63;42;2.99;0;2020-06-29 13:07:03.966;0;24;[]
4600;65;42;2.79;0;2020-06-29 13:07:03.966;0;24;[]
4601;67;42;2.61;0;2020-06-29 13:07:03.966;0;24;[]
4602;61;42;2.54;0;2020-06-29 13:07:03.966;0;24;[]
4603;179;42;0.89;0;2020-06-29 13:07:03.966;0;24;[]
4604;69;42;2.54;0;2020-06-29 13:07:03.966;0;24;[]
4605;57;42;1.89;0;2020-06-29 13:07:03.966;0;24;[]
4606;107;42;0.78;0;2020-06-29 13:07:03.966;0;24;[]
4607;113;42;0.8;0;2020-06-29 13:07:03.966;0;24;[]
4608;11;42;1.69;0;2020-06-29 13:07:03.966;0;24;[]
4609;54;42;1.81;0;2020-06-29 13:07:03.966;0;24;[]
4610;112;42;0.79;0;2020-06-29 13:07:03.966;0;24;[]
4611;178;42;0.91;0;2020-06-29 13:07:03.966;0;24;[]
4612;89;42;1.06;0;2020-06-29 13:07:03.966;0;24;[]
4613;90;42;0.99;0;2020-06-29 13:07:03.966;0;24;[]
4614;56;42;1.51;0;2020-06-29 13:07:03.966;0;24;[]
4615;177;42;0.92;0;2020-06-29 13:07:03.966;0;24;[]
4616;91;42;0.87;0;2020-06-29 13:07:03.966;0;24;[]
4617;17;42;0.87;0;2020-06-29 13:07:03.966;0;24;[]
4618;2;42;0.85;0;2020-06-29 13:07:03.966;0;24;[]
4619;19;42;0.69;0;2020-06-29 13:07:03.966;0;24;[]
4620;143;42;0.79;0;2020-06-29 13:07:03.966;0;24;[]
4621;76;42;0.06;0;2020-06-29 13:07:03.966;0;24;[]
4622;180;42;0.86;0;2020-06-29 13:07:03.966;0;24;[]
4623;70;42;0.77;0;2020-06-29 13:07:03.966;0;24;[]
4624;170;42;0.04;0;2020-06-29 13:07:03.966;0;24;[]
4625;53;42;0.05;0;2020-06-29 13:07:03.966;0;24;[]
4626;52;42;0.06;0;2020-06-29 13:07:03.966;0;24;[]
4627;51;42;0.06;0;2020-06-29 13:07:03.966;0;24;[]
4628;108;42;0.98;0;2020-06-29 13:07:03.966;0;24;[]
4629;44;42;0.92;0;2020-06-29 13:07:03.966;0;24;[]
4630;50;42;0.07;0;2020-06-29 13:07:03.966;0;24;[]
4631;104;42;0.98;0;2020-06-29 13:07:03.966;0;24;[]
4632;110;42;0.99;0;2020-06-29 13:07:03.966;0;24;[]
4633;49;42;0.02;0;2020-06-29 13:07:03.966;0;24;[]
4634;109;42;0.92;0;2020-06-29 13:07:03.966;0;24;[]
4635;171;42;0.03;0;2020-06-29 13:07:03.966;0;24;[]
4636;135;42;0.9;0;2020-06-29 13:07:03.966;0;24;[]
4637;146;42;0.91;0;2020-06-29 13:07:03.966;0;24;[]
4638;47;42;0.02;0;2020-06-29 13:07:03.966;0;24;[]
4639;96;42;0.02;0;2020-06-29 13:07:03.966;0;24;[]
4640;43;42;0.9;0;2020-06-29 13:07:03.966;0;24;[]
4641;105;42;0.88;0;2020-06-29 13:07:03.966;0;24;[]
4642;48;42;0.89;0;2020-06-29 13:07:03.966;0;24;[]
4643;132;42;0.83;0;2020-06-29 13:07:03.966;0;24;[]
4644;46;42;0.01;0;2020-06-29 13:07:03.966;0;24;[]
4645;45;42;0.01;0;2020-06-29 13:07:03.966;0;24;[]
4646;42;42;0.48;0;2020-06-29 13:07:03.966;0;24;[]
4647;168;42;0.06;0;2020-06-29 13:07:03.966;0;24;[]
4648;55;42;0.03;0;2020-06-29 13:07:03.966;0;24;[]
4649;166;42;0.02;0;2020-06-29 13:07:03.966;0;24;[]
4650;41;42;0.07;0;2020-06-29 13:07:03.966;0;24;[]
4651;83;42;1.04;0;2020-06-29 13:07:03.966;0;24;[]
4652;106;42;1.1;0;2020-06-29 13:07:03.966;0;24;[]
4653;35;42;0.07;0;2020-06-29 13:07:03.966;0;24;[]
4654;34;42;0.06;0;2020-06-29 13:07:03.966;0;24;[]
4655;36;42;0.02;0;2020-06-29 13:07:03.966;0;24;[]
4656;77;42;0.02;0;2020-06-29 13:07:03.966;0;24;[]
4657;75;42;0.04;0;2020-06-29 13:07:03.966;0;24;[]
4658;4;42;0.06;0;2020-06-29 13:07:03.966;0;24;[]
4659;5;42;0.06;0;2020-06-29 13:07:03.966;0;24;[]
4660;6;42;0.07;0;2020-06-29 13:07:03.966;0;24;[]
4661;8;42;0.07;0;2020-06-29 13:07:03.966;0;24;[]
4662;9;42;0.07;0;2020-06-29 13:07:03.966;0;24;[]
4663;182;42;0.08;0;2020-06-29 13:07:03.966;0;24;[]
4664;20;42;0.08;0;2020-06-29 13:07:03.966;0;24;[]
4665;93;42;0.08;0;2020-06-29 13:07:03.966;0;24;[]
4666;13;42;0.08;0;2020-06-29 13:07:03.966;0;24;[]
4667;99;42;0.06;0;2020-06-29 13:07:03.966;0;24;[]
4668;1;42;0.07;0;2020-06-29 13:07:03.966;0;24;[]
4669;15;42;0.08;0;2020-06-29 13:07:03.966;0;24;[]
4670;147;42;1.1;0;2020-06-29 13:07:03.966;0;24;[]
4671;16;42;0.02;0;2020-06-29 13:07:03.966;0;24;[]
4672;18;42;0.04;0;2020-06-29 13:07:03.966;0;24;[]
4673;37;42;0.05;0;2020-06-29 13:07:03.966;0;24;[]
4674;142;42;0.05;0;2020-06-29 13:07:03.966;0;24;[]
4675;66;42;0.09;0;2020-06-29 13:07:03.966;0;24;[]
4676;12;42;0.08;0;2020-06-29 13:07:03.966;0;24;[]
4677;85;43;0.01;0;2020-06-29 14:38:38.103;0;25;[]
4678;72;43;0.01;0;2020-06-29 14:38:38.103;0;25;[]
4679;68;43;0.96;0;2020-06-29 14:38:38.103;0;25;[]
4680;56;43;0.96;0;2020-06-29 14:38:38.103;0;25;[]
4681;144;43;0.01;0;2020-06-29 14:38:38.103;0;25;[]
4682;172;43;0.01;0;2020-06-29 14:38:38.103;1;25;[]
4683;54;43;1.04;0;2020-06-29 14:38:38.103;0;25;[]
4684;100;43;0.01;0;2020-06-29 14:38:38.103;0;25;[]
4685;94;43;0.01;0;2020-06-29 14:38:38.103;0;25;[]
4686;14;43;0.01;0;2020-06-29 14:38:38.103;0;25;[]
4687;74;43;0.01;0;2020-06-29 14:38:38.103;0;25;[]
4688;21;43;0.01;0;2020-06-29 14:38:38.103;0;25;[]
4689;22;43;0.01;0;2020-06-29 14:38:38.103;0;25;[]
4690;23;43;0.01;0;2020-06-29 14:38:38.103;0;25;[]
4691;24;43;0.01;0;2020-06-29 14:38:38.103;0;25;[]
4692;25;43;0.01;0;2020-06-29 14:38:38.103;0;25;[]
4693;26;43;0.01;0;2020-06-29 14:38:38.103;0;25;[]
4694;27;43;0.01;0;2020-06-29 14:38:38.103;0;25;[]
4695;28;43;0.01;0;2020-06-29 14:38:38.103;0;25;[]
4696;29;43;0.01;0;2020-06-29 14:38:38.103;0;25;[]
4697;73;43;0.01;0;2020-06-29 14:38:38.103;0;25;[]
4698;69;43;1.27;0;2020-06-29 14:38:38.103;0;25;[]
4699;82;43;0.01;0;2020-06-29 14:38:38.103;0;25;[]
4700;124;43;1.22;0;2020-06-29 14:38:38.103;0;25;[]
4701;57;43;1.13;0;2020-06-29 14:38:38.103;0;25;[]
4702;135;43;4.5;0;2020-06-29 14:38:38.103;0;25;[]
4703;139;43;0.75;0;2020-06-29 14:38:38.103;0;25;[]
4704;138;43;1.54;0;2020-06-29 14:38:38.103;0;25;[]
4705;179;43;1.34;0;2020-06-29 14:38:38.103;0;25;[]
4706;137;43;0.71;0;2020-06-29 14:38:38.103;0;25;[]
4707;107;43;1.37;0;2020-06-29 14:38:38.103;0;25;[]
4708;61;43;2.66;0;2020-06-29 14:38:38.103;0;25;[]
4709;63;43;2.65;0;2020-06-29 14:38:38.103;0;25;[]
4710;65;43;2.67;0;2020-06-29 14:38:38.103;0;25;[]
4711;62;43;2.39;0;2020-06-29 14:38:38.103;0;25;[]
4712;67;43;2.29;0;2020-06-29 14:38:38.103;0;25;[]
4713;64;43;2.27;0;2020-06-29 14:38:38.103;0;25;[]
4714;113;43;0.82;0;2020-06-29 14:38:38.103;0;25;[]
4715;89;43;0.9;0;2020-06-29 14:38:38.103;0;25;[]
4716;90;43;0.9;0;2020-06-29 14:38:38.103;0;25;[]
4717;91;43;0.87;0;2020-06-29 14:38:38.103;0;25;[]
4718;112;43;0.81;0;2020-06-29 14:38:38.103;0;25;[]
4719;178;43;0.82;0;2020-06-29 14:38:38.103;0;25;[]
4720;177;43;0.73;0;2020-06-29 14:38:38.103;0;25;[]
4721;180;43;1.31;0;2020-06-29 14:38:38.103;0;25;[]
4722;2;43;1.29;0;2020-06-29 14:38:38.103;0;25;[]
4723;17;43;1.31;0;2020-06-29 14:38:38.103;0;25;[]
4724;19;43;1.27;0;2020-06-29 14:38:38.103;0;25;[]
4725;40;43;1.29;0;2020-06-29 14:38:38.103;0;25;[]
4726;11;43;1.2;0;2020-06-29 14:38:38.103;0;25;[]
4727;84;43;1.24;0;2020-06-29 14:38:38.103;0;25;[]
4728;143;43;1.23;0;2020-06-29 14:38:38.103;0;25;[]
4729;146;43;4.52;0;2020-06-29 14:38:38.103;0;25;[]
4730;108;43;4.52;0;2020-06-29 14:38:38.103;0;25;[]
4731;110;43;4.53;0;2020-06-29 14:38:38.103;0;25;[]
4732;109;43;4.52;0;2020-06-29 14:38:38.103;0;25;[]
4733;60;43;2.67;0;2020-06-29 14:38:38.103;0;25;[]
4734;170;43;0.03;0;2020-06-29 14:38:38.103;0;25;[]
4735;42;43;0.24;0;2020-06-29 14:38:38.103;0;25;[]
4736;13;43;0.02;0;2020-06-29 14:38:38.103;0;25;[]
4737;99;43;0.02;0;2020-06-29 14:38:38.103;0;25;[]
4738;93;43;0.01;0;2020-06-29 14:38:38.103;0;25;[]
4739;12;43;0.02;0;2020-06-29 14:38:38.103;0;25;[]
4740;182;43;0.02;0;2020-06-29 14:38:38.103;0;25;[]
4741;9;43;0.01;0;2020-06-29 14:38:38.103;0;25;[]
4742;8;43;0.01;0;2020-06-29 14:38:38.103;0;25;[]
4743;6;43;0.01;0;2020-06-29 14:38:38.103;0;25;[]
4744;5;43;0.02;0;2020-06-29 14:38:38.103;0;25;[]
4745;4;43;0.02;0;2020-06-29 14:38:38.103;0;25;[]
4746;75;43;0.01;0;2020-06-29 14:38:38.103;0;25;[]
4747;77;43;0.01;0;2020-06-29 14:38:38.103;0;25;[]
4748;36;43;0.01;0;2020-06-29 14:38:38.103;0;25;[]
4749;20;43;0.01;0;2020-06-29 14:38:38.103;0;25;[]
4750;35;43;0.01;0;2020-06-29 14:38:38.103;0;25;[]
4751;34;43;0.01;0;2020-06-29 14:38:38.103;0;25;[]
4752;168;43;0.01;0;2020-06-29 14:38:38.103;0;25;[]
4753;76;43;0.01;0;2020-06-29 14:38:38.103;0;25;[]
4754;78;43;0.01;0;2020-06-29 14:38:38.103;0;25;[]
4755;216;43;0.01;0;2020-06-29 14:38:38.103;0;25;[]
4756;33;43;0.01;0;2020-06-29 14:38:38.103;0;25;[]
4757;32;43;0.01;0;2020-06-29 14:38:38.103;0;25;[]
4758;31;43;0.01;0;2020-06-29 14:38:38.103;0;25;[]
4759;173;43;0.01;0;2020-06-29 14:38:38.103;0;25;[]
4760;30;43;0.01;0;2020-06-29 14:38:38.103;0;25;[]
4761;15;43;0.02;0;2020-06-29 14:38:38.103;0;25;[]
4762;41;43;0.04;0;2020-06-29 14:38:38.103;0;25;[]
4763;1;43;0.01;0;2020-06-29 14:38:38.103;0;25;[]
4764;18;43;0.02;0;2020-06-29 14:38:38.103;0;25;[]
4765;45;43;0.01;0;2020-06-29 14:38:38.103;0;25;[]
4766;46;43;0.01;0;2020-06-29 14:38:38.103;0;25;[]
4767;132;43;3.2;0;2020-06-29 14:38:38.103;0;25;[]
4768;70;43;2.98;0;2020-06-29 14:38:38.103;0;25;[]
4769;44;43;3.23;0;2020-06-29 14:38:38.103;0;25;[]
4770;96;43;0.01;0;2020-06-29 14:38:38.103;0;25;[]
4771;43;43;3.24;0;2020-06-29 14:38:38.103;0;25;[]
4772;48;43;3.26;0;2020-06-29 14:38:38.103;0;25;[]
4773;47;43;0.01;0;2020-06-29 14:38:38.103;0;25;[]
